id;host_id;host_name;neighbourhood_cleansed;property_type;price;availability_365;number_of_reviews;review_scores_rating
1496076;7994722;Mateu;Llucmajor;Entire condo;145;281;8;4,75
1501761;5558099;Anna&Marga;Petra;Entire home;293;314;17;4,53
1502273;5558099;Anna&Marga;Santa Margalida;Entire home;177;307;2;5
1502442;5558099;Anna&Marga;Alcúdia;Entire home;395;188;6;5
1509283;8060788;Pablo;Sóller;Entire townhouse;168;240;391;4,91
1520520;8115772;Adelina;Capdepera;Entire cottage;134;272;52;4,88
1522711;5558099;Anna&Marga;Inca;Entire home;239;283;5;4,4
1528872;8130624;Catalina;Sant Llorenç des Cardassar;Entire rental unit;145;324;0;4,912
1535910;8190927;Pedro;Llucmajor;Entire cottage;237;244;61;4,84
1547705;8247529;Javier Y Catalina;Valldemossa;Entire cottage;368;229;34;4,97
2377151;12144384;Construcciones Alcudienses, S.L.  (;Alcúdia;Entire chalet;207;290;63;4,68
2384400;12178334;Lynn;Felanitx;Entire rental unit;114;365;9;4,11
2388289;12182839;PacoMontse;Santa Margalida;Entire rental unit;70;196;54;4,87
2393278;12227066;Dagmar;Alaró;Private room in hostel;90;363;56;4,84
2393690;5970337;Gabriel;Sóller;Entire home;260;304;7;5
1549291;8253624;Ivan;Manacor;Entire chalet;120;365;47;4,6
1550760;8259770;Maria;Felanitx;Entire home;75;304;99;4,78
1563910;8320406;Jaime;Manacor;Entire vacation home;254;365;0;4,708318344218958
1574730;8370006;Juan;Santa Margalida;Entire rental unit;88;266;182;4,58
1575793;8377297;Juan;Son Servera;Entire rental unit;55;219;123;4,93
1576707;7758542;Matthias;Sencelles;Entire loft;135;304;29;4,93
1582858;8130624;Catalina;Manacor;Entire cottage;315;253;2;5
1583679;6588036;Maria;Felanitx;Entire home;323;318;135;4,84
1612430;7973119;Jaime;Santanyí;Entire rental unit;217;211;23;4,91
2793483;14288416;Maria Jose;Palma de Mallorca;Entire rental unit;145;355;134;4,6
2795604;14301136;Lorenzo;Manacor;Entire home;135;357;68;4,82
2797343;14308901;Gemma;Banyalbufar;Entire rental unit;88;43;153;4,79
2806885;14215653;Daniel;Felanitx;Entire home;375;132;39;4,92
2807897;14215653;Daniel;Deyá;Entire home;212;199;119;4,56
2816288;13961526;Juan;Sant Llorenç des Cardassar;Entire villa;80;179;106;4,73
2820180;14215653;Daniel;Valldemossa;Entire home;195;204;72;4,75
2820570;14363694;Jaume;Calvià;Entire rental unit;110;91;145;4,91
2820620;5431599;Maria Del Mar;Mancor de la Vall;Entire home;210;70;6;5
2831141;7575868;Joan;Campos;Entire villa;200;82;53;4,91
2395221;12234763;Miguel;Muro;Entire villa;295;126;20;4,95
2396695;12244038;Xisca;Banyalbufar;Entire cottage;74;9;340;4,78
2400668;11506462;Analía;Palma de Mallorca;Casa particular;226;348;167;4,93
1612514;7973119;Jaime;Santanyí;Entire rental unit;217;198;40;4,9
1620619;8621401;Manuel;Andratx;Entire villa;80;304;103;4,88
2954384;7572808;Michael;Sant Llorenç des Cardassar;Entire cottage;215;284;21;5
2958256;15098816;Miquel;Porreres;Entire villa;155;284;27;4,96
2966773;5435668;Gabriel;Manacor;Entire home;200;228;111;4,89
2966884;12817901;Muriel;Palma de Mallorca;Entire vacation home;75;335;259;4,51
2967289;12817901;Muriel;Palma de Mallorca;Entire vacation home;75;329;249;4,51
2967609;12817901;Muriel;Palma de Mallorca;Entire vacation home;75;314;292;4,62
2404555;9768242;VillasComfort;Alcúdia;Entire villa;200;0;0;4,54
2408698;3533438;Freelance Villas;Pollença;Entire villa;306;0;1;5
2836811;14511637;Maria;Alcúdia;Entire villa;375;213;54;4,93
2840484;14530126;Ignasi;Pollença;Entire home;155;234;90;4,83
2843772;2227383;Isabel;Palma de Mallorca;Entire rental unit;89;156;245;4,37
2854978;14595632;Antoni I Maria;Algaida;Entire cottage;140;265;79;4,86
2856125;14595632;Antoni I Maria;Algaida;Entire cottage;145;340;70;4,74
2862640;3808281;Elsa;Deyá;Entire villa;433;146;53;4,91
2868595;278253;Marcel;Sóller;Entire villa;465;0;4;5
2872076;8130624;Catalina;Manacor;Entire home;245;168;23;4,78
2877231;14707202;Macia;Santanyí;Entire cabin;105;237;99;4,8
2877556;12144384;Construcciones Alcudienses, S.L.  (;Alcúdia;Entire home;215;338;66;4,65
2409002;9023742;Celia;Alcúdia;Entire home;450;344;16;4,81
2409278;11571593;Miquel;Santa Margalida;Entire home;177;0;110;5
2409835;3533438;Freelance Villas;Pollença;Entire villa;247;0;0;4,8933333333333335
2971625;15162109;Joana;Alcúdia;Entire townhouse;282;265;55;4,95
2971929;15163059;Kiki;Son Servera;Entire rental unit;50;227;173;4,49
2976851;15183366;Felix;Santa Margalida;Entire home;132;22;53;4,51
2982199;5558099;Anna&Marga;Alcúdia;Entire home;196;163;9;4,67
2988617;5614249;Elsa;Santanyí;Entire rental unit;200;363;150;4,85
2994325;15265328;Tomeu;Búger;Entire villa;495;320;30;4,93
3009917;15338970;Sebastiana;Santanyí;Entire cottage;250;164;65;5
3010319;8900162;Irene & Lola;Ses Salines;Entire home;180;364;77;4,79
3014492;161870;Mónica;Palma de Mallorca;Entire chalet;205;211;119;4,76
2410136;3533438;Freelance Villas;Pollença;Entire villa;295;143;0;4,8933333333333335
2418224;8793821;Dorothy;Andratx;Entire condo;85;264;392;4,7
2421258;2202506;Sebastià;Santa Margalida;Entire cottage;192;319;0;4,86
2421595;3533438;Freelance Villas;Pollença;Entire villa;272;182;0;4,8933333333333335
2881398;5427067;Toni;Campos;Entire villa;143;259;4;4,75
2884796;12930224;Luke;Santanyí;Entire rental unit;125;364;49;4,63
2886510;14745571;Ana;Alcúdia;Entire villa;152;257;100;4,89
2893087;14786817;Carme;Campos;Entire home;80;95;112;4,9
2895056;14795248;Maria, Xisca Y Lena;Capdepera;Entire rental unit;150;250;17;4,59
2901841;14829574;Antoni;Pollença;Entire condo;115;252;3;5
2905108;14841876;Mateo;Selva;Entire cottage;120;158;201;4,93
2921138;14917681;Polita;Santa Margalida;Entire rental unit;150;0;59;4,83
2925672;7715646;Joan;Santa Margalida;Entire villa;406;137;34;4,85
2926875;14945117;Eva;Valldemossa;Entire home;70;13;169;4,68
3020779;10359143;Teresa;Sóller;Entire home;220;148;41;4,66
3029803;15431900;Joana;Manacor;Entire home;260;271;8;5
3033425;29910114;Sergio;Pollença;Entire villa;269;281;12;4,83
3033831;15453735;Antoni;Alcúdia;Entire rental unit;111;317;214;4,93
3036100;3296019;Yairo Gabriel;Sencelles;Entire cottage;182;153;31;4,74
3036588;3893191;Mallorca Charme Home Rentals;Muro;Entire home;185;115;8;5
3037401;7572808;Michael;Manacor;Entire cottage;330;121;29;4,97
3040104;4340867;Frank;Puigpunyent;Entire home;75;58;198;4,86
2422184;12380797;Luis;Muro;Entire rental unit;65;271;50;4,68
2425425;12380797;Luis;Muro;Entire townhouse;45;46;61;4,59
2429928;5558099;Anna&Marga;Selva;Entire home;237;328;1;4
2431240;1329708;Mariana;Alcúdia;Private room in rental unit;92;275;34;4,59
2933080;14976703;Rodrigo;Calvià;Entire rental unit;59;146;0;4,6306364028348845
2945162;7572808;Michael;Manacor;Entire home;325;98;28;5
2946533;7572808;Michael;Sant Llorenç des Cardassar;Entire home;390;170;2;5
2947514;15047034;Miquela;Manacor;Entire home;67;314;2;5
2951038;15065217;Edwin;Manacor;Entire home;220;184;89;4,81
3360964;7849513;Rosa;Campos;Entire villa;570;342;18;4,89
3361120;16956602;Maria Carmen;Campos;Entire villa;220;41;104;4,96
3366523;12605352;Pepe;Pollença;Entire home;279;193;21;4,57
3044216;1731210;Canavall;Palma de Mallorca;Room in boutique hotel;116;19;73;4,71
3044531;15503474;Francisco;Sencelles;Entire home;160;211;138;4,91
3045638;7572808;Michael;Artà;Entire cottage;485;158;3;4,67
3045906;7572808;Michael;Sant Llorenç des Cardassar;Entire home;450;50;10;5
3048119;4826200;Robin;Santanyí;Entire home;500;129;8;5
3056878;2250502;Yosune;Pollença;Entire villa;143;96;51;4,67
3087664;10355430;Maria Francesca;Manacor;Entire cottage;198;263;58;4,91
2437115;12456126;Marga;Manacor;Entire cottage;210;61;11;4,82
2438971;4498255;Pepe;Palma de Mallorca;Entire villa;279;286;218;4,72
2439342;13942249;Lucia;Selva;Private room in home;79;284;144;4,92
3367244;7593254;Jean Michel Georges;Alcúdia;Entire home;200;0;5;5
3368417;5372413;Estalella S.L.;Llucmajor;Private room in home;65;363;5;4,8
3377466;17039121;Toni;Sant Llorenç des Cardassar;Entire condo;93;95;73;4,99
3393636;6488577;David;Alcúdia;Entire condo;50;264;159;4,67
3396948;9641575;Sebastiana;Capdepera;Entire rental unit;86;196;101;4,84
3400151;17149782;Juliana;Sóller;Entire townhouse;140;277;193;4,85
3402393;5558099;Anna&Marga;Son Servera;Entire home;222;307;6;5
3406721;17182073;Joana;Pollença;Entire chalet;139;118;0;4,569695559548547
3414053;4238983;Silvia;Palma de Mallorca;Entire home;120;136;252;4,95
2443966;11739208;Ileana;Pollença;Entire home;160;355;176;4,76
2446085;12507313;Joan;Sant Llorenç des Cardassar;Entire home;131;326;62;4,81
3087692;9214394;Josefa;Alcúdia;Entire home;130;356;29;4,62
3101342;5784280;Felix;Capdepera;Entire home;160;280;5;4,6
3107364;2250502;Yosune;Pollença;Entire home;107;242;66;4,61
3111682;15718107;Cristóbal;Santa Margalida;Entire home;70;194;69;4,7
3119363;15848080;Maximiliano Martin;Alcúdia;Entire rental unit;56;305;274;4,55
3135526;15921407;Rosa Maria;Campos;Entire home;149;346;54;4,94
3137010;15928125;Federico;Santanyí;Entire rental unit;185;241;141;4,67
3138770;15937007;House Mallorca;Selva;Entire home;486;283;19;4,68
3148582;15985135;Gabriel;Artà;Entire chalet;150;277;62;4,84
2446400;12507313;Joan;Manacor;Entire villa;325;192;122;4,96
2449394;6774924;Mark;Fornalutx;Entire rental unit;234;0;97;4,67
2449518;12526496;Margalida;Felanitx;Entire home;50;273;227;4,94
2450287;12526496;Margalida;Felanitx;Entire home;55;269;128;4,93
2452334;12526496;Margalida;Felanitx;Entire rental unit;94;233;149;4,97
2453116;8796811;Bel;Campos;Entire home;120;185;62;4,94
2463054;12595886;Felipe;Santa Margalida;Entire home;150;121;32;4,78
2475537;12664284;Joan;Porreres;Entire townhouse;57;230;298;4,81
2490491;5764206;Barbara;Santanyí;Entire home;380;231;51;4,96
3173485;5246876;John;Pollença;Entire condo;74;18;255;4,65
3178240;13942249;Lucia;Selva;Private room in home;69;280;194;4,95
3184037;16089345;Andrea & Gustaf;Felanitx;Entire townhouse;600;194;22;4,91
3187079;6345393;Emily;Palma de Mallorca;Entire home;300;357;12;4,5
3188116;13630274;Sabine;Santanyí;Entire home;200;276;75;4,69
3201932;1229493;Beatrice;Llucmajor;Entire home;403;107;24;4,63
3206982;6033802;Albertus;Alcúdia;Entire villa;199;82;30;4,8
3210758;16267948;Joern;Llucmajor;Entire villa;160;163;3;4
3215305;16284864;Margarita;Capdepera;Entire home;200;221;89;4,78
3216309;16288843;Tòfol;Felanitx;Entire home;111;166;96;4,88
3424993;1882333;Marc;Esporles;Entire villa;95;167;154;4,96
3445169;14215653;Daniel;Deyá;Entire home;165;237;32;4,63
3447111;17372196;Ana;Fornalutx;Entire home;131;262;69;4,72
3450382;1964749;Jon;Palma de Mallorca;Entire loft;54;347;23;4,52
3450644;16482718;Margarita;Algaida;Entire villa;248;0;15;5
3455732;7666291;3 Amigas De Estellencs;Estellencs;Entire townhouse;120;245;105;4,7
3463580;17451351;Roger;Llucmajor;Entire cottage;237;0;63;4,9
3473811;1432397;Isabel;Llucmajor;Entire chalet;237;258;22;4,55
3493320;17587441;Fanny Visiedo;Binissalem;Entire home;100;268;36;4,75
3503417;17638007;Miguel Angel;Capdepera;Entire home;250;305;72;4,9
3508999;17667424;Catalina;Sant Llorenç des Cardassar;Entire cottage;150;151;123;4,9
2503917;12817901;Muriel;Palma de Mallorca;Entire vacation home;75;285;289;4,64
3869236;18753617;Maria;Alaró;Entire rental unit;219;0;49;4,55
3222440;2250502;Yosune;Pollença;Entire villa;169;0;0;4,710909090909091
3222517;5970337;Gabriel;Sóller;Entire cottage;170;269;57;4,93
3225230;5427067;Toni;Campos;Entire villa;155;142;1;4
3227641;16336537;Francisca;Algaida;Entire home;400;325;7;5
3245132;16416394;Carla;Sóller;Entire bungalow;158;177;220;4,9
3275924;45022795;Baltasar;Pollença;Entire cottage;625;137;55;4,75
3276753;16016252;Deborah;Palma de Mallorca;Private room in rental unit;41;322;313;4,4
3278428;7572808;Michael;Petra;Entire cottage;240;221;19;4,89
3279230;5970337;Gabriel;Fornalutx;Entire cottage;330;273;21;4,95
3871752;19999708;Francisca;Valldemossa;Entire cottage;120;194;164;4,74
3877384;20036908;Ángela;Ariany;Entire home;108;324;5;4,6
3881511;20067135;Nicole;Calvià;Private room in home;72;301;340;4,61
3913640;20270292;Joan;Capdepera;Entire home;311;139;77;4,87
3928431;3296019;Yairo Gabriel;Alcúdia;Entire bungalow;174;157;32;4,78
3934518;20386139;Isra;Campanet;Entire home;139;231;184;4,83
3281034;16529256;Fabrizio;Campos;Entire chalet;320;238;46;4,78
3288717;2986841;Angi;Ses Salines;Entire townhouse;190;365;9;4,67
3301074;16529256;Fabrizio;Campos;Entire villa;350;357;10;4,7
3306072;1432397;Isabel;Palma de Mallorca;Entire villa;140;96;9;4,33
3315564;2989879;Bel;Muro;Entire cottage;220;248;87;4,97
3320991;16767752;Juan Manuel;Alcúdia;Entire villa;280;311;4;5
3323906;16780717;Monica;Pollença;Entire rental unit;140;13;85;4,86
3326563;16796580;Catalina;Vilafranc de Bonany;Entire rental unit;200;196;73;4,92
3327094;13133208;Joana;Sant Llorenç des Cardassar;Entire home;90;138;245;4,98
3352698;10141377;Victoria;Llucmajor;Entire home;96;10;160;4,74
3546194;17322224;Catalina;Estellencs;Entire cottage;171;357;152;4,8
3572431;12227066;Dagmar;Alaró;Private room in hostel;90;351;157;4,9
3572642;12227066;Dagmar;Alaró;Private room in hostel;90;350;97;4,89
3572827;12227066;Dagmar;Alaró;Private room in hostel;180;363;24;4,83
3578466;12227066;Dagmar;Alaró;Entire villa;600;340;18;4,67
3589422;18082346;Genís;Sa Pobla;Entire rental unit;80;341;241;4,83
3590958;3296019;Yairo Gabriel;Son Servera;Entire home;217;259;0;4,698181818181818
3599041;18133066;Marian;Artà;Entire home;115;292;92;4,77
3939214;18753617;Maria;Alaró;Entire rental unit;175;27;45;4,67
3942917;19122831;Emma;Puigpunyent;Private room in bed and breakfast;90;304;254;4,93
3943711;7572808;Michael;Artà;Entire cottage;445;296;1;5
4377983;2954364;Josep;Alcúdia;Entire home;185;135;57;4,67
4380819;10401259;Josefa;Pollença;Entire rental unit;215;300;60;4,78
4406640;22874275;Can;Campos;Entire cottage;90;207;122;4,77
4410655;22831891;Maria Antonia;Sant Llorenç des Cardassar;Entire villa;341;261;89;4,73
4413000;22907480;Ulli;Manacor;Entire villa;640;233;0;4,708318344218958
4413260;12144384;Construcciones Alcudienses, S.L.  (;Alcúdia;Entire villa;181;317;29;4,66
4415171;22917504;Marc;Palma de Mallorca;Entire home;415;29;39;4,82
4425955;18615972;Axel;Palma de Mallorca;Entire chalet;155;213;67;4,75
4428615;22986150;Encarnacio;Alcúdia;Entire home;200;0;54;4,76
3954398;20498052;Jose;Sencelles;Entire home;241;0;5;4,8
3966193;7572808;Michael;Manacor;Entire cottage;350;75;1;5
3970048;20575353;Jose Manuel;Campos;Entire villa;140;167;91;4,97
3980803;3938895;Bina;Artà;Entire home;145;357;64;4,8
3609090;18180649;Sergio;Muro;Entire cottage;200;0;14;4,86
3615466;18217435;Mateu;Sóller;Entire rental unit;240;227;37;4,89
3620158;15079215;Valentina;Alcúdia;Entire home;113;105;113;4,99
3621792;7907726;Mallorca;Palma de Mallorca;Entire villa;140;365;0;4,955
3623922;15228607;Jordi;Alcúdia;Entire villa;250;340;86;4,66
3632432;3296019;Yairo Gabriel;Inca;Entire cottage;175;178;3;5
3634688;18325960;Ripoll Galvez;Sant Llorenç des Cardassar;Entire rental unit;110;208;48;4,83
3643732;8834499;Ivan;Inca;Entire villa;380;335;87;4,59
3645207;9281259;Biel;Llucmajor;Entire cottage;63;137;239;4,9
3649338;17638007;Miguel Angel;Santa Margalida;Entire home;150;99;25;4,96
3981832;20639084;Carlos;Palma de Mallorca;Entire loft;64;282;76;4,59
4447117;23079157;Fernando;Alcúdia;Entire home;120;316;26;4,65
4447652;12124644;María;Sant Llorenç des Cardassar;Entire cottage;225;169;101;4,96
4452946;23107730;Construcciones Masere;Búger;Entire home;165;216;37;4,81
4461368;3296019;Yairo Gabriel;Llucmajor;Entire home;428;215;0;4,698181818181818
4486761;21160030;Josep;Pollença;Entire villa;622;70;17;5
4490544;22512941;Frank;Palma de Mallorca;Entire rental unit;162;300;213;4,89
4491945;23300157;Teresa;Puigpunyent;Entire home;135;227;301;4,9
4499219;23333352;Antonio;Sóller;Entire rental unit;196;245;107;4,92
4500587;23341197;Matias;Palma de Mallorca;Entire cottage;240;305;20;4,9
4527837;23474361;Santiago;Pollença;Entire home;229;317;71;4,9
3649426;1458521;Carmen;Andratx;Entire guesthouse;100;177;190;4,89
3649886;8296048;Eugenio;Palma de Mallorca;Entire chalet;380;357;4;5
3650521;18457375;Bárbara;Manacor;Entire cottage;100;187;89;4,91
3669858;5558099;Anna&Marga;Palma de Mallorca;Entire home;606;200;3;4,67
3670974;5142416;Vicente;Felanitx;Entire rental unit;65;240;214;4,86
3686778;18753617;Maria;Alaró;Entire rental unit;220;6;51;4,75
3699502;6774924;Mark;Fornalutx;Entire rental unit;234;0;57;4,6
3700838;6774924;Mark;Fornalutx;Entire rental unit;105;179;90;4,84
3714342;18958465;Tomeu;Sant Llorenç des Cardassar;Entire home;350;284;2;5
4562619;17952709;Lone;Felanitx;Entire villa;306;28;1;5
4569194;11600456;Cinzia Candeloro;Andratx;Private room in home;75;357;97;4,89
4569653;11600456;Cinzia Candeloro;Andratx;Private room;110;363;23;4,78
4570147;23690133;Luis;Calvià;Entire villa;635;223;0;4,6306364028348845
4570223;2105638;Kristin;Palma de Mallorca;Entire rental unit;80;365;101;4,33
4578424;7572808;Michael;Sant Llorenç des Cardassar;Entire cottage;145;328;0;4,930625
4590718;19668024;Toni;Sant Llorenç des Cardassar;Entire cottage;205;118;37;4,89
4641151;23666557;Isabel Maria;Sóller;Entire home;235;233;104;4,94
4692773;22389278;Francisco;Santanyí;Entire condo;170;37;150;4,97
4002807;17372196;Ana;Pollença;Entire rental unit;125;205;39;4,82
4018847;16288843;Tòfol;Algaida;Entire townhouse;130;295;71;4,92
4026877;20791913;Marina;Alcúdia;Entire chalet;350;282;75;4,89
4028706;11943418;Lourdes;Manacor;Entire townhouse;90;244;74;4,73
4032873;19687039;Marta;Llubí;Entire home;60;253;58;4,83
4712616;8130624;Catalina;Sant Llorenç des Cardassar;Entire cottage;165;303;1;5
4725141;24404232;Nikola;Artà;Entire home;396;355;0;4,366
4751510;24519994;Leonor & Catina;Capdepera;Entire home;295;297;49;4,98
4799378;7572808;Michael;Santa Margalida;Entire cottage;485;57;31;4,94
4802606;21464974;Matias;Marratxí;Entire chalet;332;189;127;4,88
4826851;24852612;María;Llucmajor;Entire villa;290;44;61;4,61
4830133;2954364;Josep;Alcúdia;Entire rental unit;95;0;10;4,7
4836253;24761402;Jenny;Palma de Mallorca;Entire home;230;184;84;4,89
4840842;11247715;Andy & Anna;Alaró;Entire villa;378;357;20;4,8
4035257;9024463;Lola;Felanitx;Entire villa;400;109;61;4,98
4035474;19254406;Antònia;Campanet;Room in boutique hotel;208;0;36;4,86
4035933;20925402;Joan;Manacor;Entire chalet;190;0;6;4,83
4042658;8009292;Amanda;Santa María del Camí;Entire guesthouse;320;240;186;4,99
4043242;20718705;Joan;Palma de Mallorca;Entire rental unit;105;365;9;4,56
4045035;20972132;Manuelo;Porreres;Entire home;198;0;34;4,91
4057894;5999295;Jaume;Pollença;Entire cottage;135;286;42;4,76
4865522;8130624;Catalina;Manacor;Entire home;250;223;45;4,76
4898727;22603827;Antonio;Pollença;Entire home;229;88;4;4,25
4902140;25235099;Miguel;Selva;Entire home;150;233;92;4,72
4912985;20471038;Miquel;Sóller;Entire home;128;171;142;4,91
4915131;25311533;Ana;Capdepera;Entire rental unit;65;338;21;4,52
4919103;25336042;Domenico;Puigpunyent;Entire home;95;0;9;4,89
4919680;25338968;Isabel Maria;Alcúdia;Entire villa;149;21;102;4,87
4944355;25484491;Francisca;Palma de Mallorca;Entire villa;355;357;132;4,83
4960234;25570895;Marion;Llucmajor;Entire guest suite;66;160;162;4,9
4960764;25570895;Marion;Llucmajor;Entire guest suite;85;0;61;4,85
3734256;20065396;Petra;Alcúdia;Entire rental unit;80;251;120;4,88
3736835;8864750;Illa Rentals Balearic;Pollença;Entire rental unit;190;17;66;4,79
3737264;19103930;Antonia Y Josep Antoni;Búger;Entire home;150;326;166;4,72
3740169;19122831;Emma;Puigpunyent;Private room in bed and breakfast;90;313;298;4,9
3757210;19233649;Jordi;Deyá;Entire home;448;253;232;4,87
3757544;19099426;Mateu;Capdepera;Entire home;150;235;96;4,88
3760411;19254406;Antònia;Campanet;Private room in bed and breakfast;140;0;36;4,64
3777779;2631453;Anna;Deyá;Entire home;543;292;95;4,72
